,Current_URL,Depth,Text_stuff,URLs
0,https://pec.ac.in,1,"







Welcome to Punjab Engineering College  | Punjab Engineering College 



<!--/*--><![CDATA[/*><!--*/
#sb-container{position:relative;}#sb-overlay{display:none;}#sb-wrapper{position:relative;top:0;left:0;}#sb-loading{display:none;}

/*]]>*/-->




<!--/*--><![CDATA[/*><!--*/
@media (max-width:460px){.hideonmobile{display:none !important;}}

/*]]>*/-->








<!--//--><![CDATA[//><!--
(function($) {
      $(document).ready(function() {
          effectsIn = Drupal.settings.inEffects;
          effectsOut = Drupal.settings.outEffects;
          var options_1 = Drupal.settings.md_slider_options_1;$('#md-slider-1-block').mdSlider(options_1);
      });
    })(jQuery);
//--><!]]>




<!--//--><![CDATA[//><!--

          Shadowbox.path = ""/sites/all/libraries/shadowbox/"";
        
//--><!]]>


<!--//--><![CDATA[//><!--
jQuery.extend(Drupal.settings, {""basePath"":""\/"",""pathPrefix"":"""",""ajaxPageState"":{""theme"":""consilium"",""theme_token"":""yu3_mVLrGydH-xZ41-to5C13w0Tgmci0ZskxFdFdz-s"",""js"":{""sites\/all\/modules\/jquery_update\/replace\/jquery\/1.10\/jquery.min.js"":1,""misc\/jquery.once.js"":1,""misc\/drupal.js"":1,""sites\/all\/libraries\/shadowbox\/shadowbox.js"":1,""sites\/all\/modules\/shadowbox\/shadowbox_auto.js"":1,""sites\/all\/libraries\/isotope\/jquery.isotope.js"":1,""sites\/all\/modules\/video\/js\/video.js"":1,""sites\/all\/modules\/superhero_dropdown\/js\/superhero-dropdown.js"":1,""sites\/all\/modules\/md_slider\/js\/jquery.touchwipe.js"":1,""sites\/all\/modules\/md_slider\/js\/modernizr.js"":1,""sites\/all\/modules\/md_slider\/js\/jquery-migrate-1.2.1.min.js"":1,""sites\/all\/modules\/md_slider\/js\/jquery.easing.js"":1,""sites\/all\/modules\/md_slider\/js\/md-slider.js"":1,""0"":1,""sites\/all\/libraries\/bxslider\/jquery.bxslider.js"":1,""sites\/all\/modules\/responsive_slideshow\/js\/responsive_slideshow.js"":1,""sites\/all\/libraries\/stellar.js\/jquery.stellar.min.js"":1,""sites\/all\/themes\/superhero\/js\/smoothscroll.js"":1,""sites\/all\/themes\/superhero\/vendor\/bootstrap\/js\/bootstrap.min.js"":1,""sites\/all\/themes\/superhero\/vendor\/jquery.appear.js"":1,""sites\/all\/themes\/superhero\/js\/superhero.js"":1,""sites\/all\/themes\/superhero\/js\/superhero-sticky.js"":1,""sites\/all\/themes\/consilium\/js\/modernizr.min.js"":1,""sites\/all\/themes\/consilium\/js\/jquery.hoverdir.js"":1,""sites\/all\/themes\/consilium\/js\/consilium.js"":1,""1"":1},""css"":{""modules\/system\/system.base.css"":1,""modules\/system\/system.menus.css"":1,""modules\/system\/system.messages.css"":1,""modules\/system\/system.theme.css"":1,""sites\/all\/libraries\/shadowbox\/shadowbox.css"":1,""0"":1,""sites\/all\/modules\/calendar\/css\/calendar_multiday.css"":1,""modules\/comment\/comment.css"":1,""sites\/all\/modules\/date\/date_api\/date.css"":1,""sites\/all\/modules\/date\/date_popup\/themes\/datepicker.1.7.css"":1,""modules\/field\/theme\/field.css"":1,""modules\/node\/node.css"":1,""modules\/search\/search.css"":1,""modules\/user\/user.css"":1,""sites\/all\/modules\/youtube\/css\/youtube.css"":1,""sites\/all\/modules\/views\/css\/views.css"":1,""sites\/all\/modules\/ckeditor\/css\/ckeditor.css"":1,""sites\/all\/modules\/ctools\/css\/ctools.css"":1,""sites\/all\/libraries\/isotope\/jquery.isotope.css"":1,""sites\/all\/modules\/video\/css\/video.css"":1,""sites\/all\/modules\/superhero_dropdown\/css\/superhero-dropdown.css"":1,""sites\/all\/modules\/md_slider\/css\/animate.css"":1,""sites\/all\/modules\/md_slider\/css\/md-slider.css"":1,""public:\/\/md-slider-pec-slider-1-layers.css"":1,""sites\/all\/modules\/md_slider\/css\/md-slider-style.css"":1,""1"":1,""sites\/all\/libraries\/bxslider\/jquery.bxslider.css"":1,""sites\/all\/modules\/superhero_block\/css\/block.css"":1,""sites\/all\/libraries\/fontawesome\/css\/font-awesome.css"":1,""sites\/all\/themes\/superhero\/vendor\/bootstrap\/css\/bootstrap.min.css"":1,""sites\/all\/themes\/superhero\/vendor\/bootstrap\/css\/bootstrap-theme.min.css"":1,""sites\/all\/themes\/superhero\/vendor\/font-awesome\/css\/font-awesome.min.css"":1,""sites\/all\/themes\/superhero\/vendor\/animate.css"":1,""sites\/all\/themes\/superhero\/css\/main.css"":1,""sites\/all\/themes\/consilium\/style.css"":1,""sites\/all\/themes\/consilium\/animations.css"":1,""public:\/\/css\/consilium-theme-preset1.css"":1}},""shadowbox"":{""animate"":1,""animateFade"":0,""animSequence"":""wh"",""auto_enable_all_images"":1,""auto_gallery"":1,""autoplayMovies"":true,""continuous"":0,""counterLimit"":""10"",""counterType"":""default"",""displayCounter"":1,""displayNav"":1,""enableKeys"":1,""fadeDuration"":""0.35"",""handleOversize"":""resize"",""handleUnsupported"":""link"",""initialHeight"":160,""initialWidth"":320,""language"":""en"",""modal"":false,""overlayColor"":""#000"",""overlayOpacity"":""0.85"",""resizeDuration"":""0.35"",""showMovieControls"":1,""slideshowDelay"":""0"",""viewportPadding"":20,""useSizzle"":0},""urlIsAjaxTrusted"":{""\/"":true},""inEffects"":[""bounceIn"",""bounceInDown"",""bounceInUp"",""bounceInLeft"",""bounceInRight"",""fadeIn"",""fadeInUp"",""fadeInDown"",""fadeInLeft"",""fadeInRight"",""fadeInUpBig"",""fadeInDownBig"",""fadeInLeftBig"",""fadeInRightBig"",""flipInX"",""flipInY"",""foolishIn"",""lightSpeedIn"",""puffIn"",""rollIn"",""rotateIn"",""rotateInDownLeft"",""rotateInDownRight"",""rotateInUpLeft"",""rotateInUpRight"",""twisterInDown"",""twisterInUp"",""swap"",""swashIn"",""tinRightIn"",""tinLeftIn"",""tinUpIn"",""tinDownIn"",""vanishIn"",""bounceIn"",""bounceInDown"",""bounceInUp"",""bounceInLeft"",""bounceInRight"",""fadeIn"",""fadeInUp"",""fadeInDown"",""fadeInLeft"",""fadeInRight"",""fadeInUpBig"",""fadeInDownBig"",""fadeInLeftBig"",""fadeInRightBig"",""flipInX"",""flipInY"",""foolishIn"",""lightSpeedIn"",""puffIn"",""rollIn"",""rotateIn"",""rotateInDownLeft"",""rotateInDownRight"",""rotateInUpLeft"",""rotateInUpRight"",""twisterInDown"",""twisterInUp"",""swap"",""swashIn"",""tinRightIn"",""tinLeftIn"",""tinUpIn"",""tinDownIn"",""vanishIn""],""outEffects"":[""bombRightOut"",""bombLeftOut"",""bounceOut"",""bounceOutDown"",""bounceOutUp"",""bounceOutLeft"",""bounceOutRight"",""fadeOut"",""fadeOutUp"",""fadeOutDown"",""fadeOutLeft"",""fadeOutRight"",""fadeOutUpBig"",""fadeOutDownBig"",""fadeOutLeftBig"",""fadeOutRightBig"",""flipOutX"",""flipOutY"",""foolishOut"",""hinge"",""holeOut"",""lightSpeedOut"",""puffOut"",""rollOut"",""rotateOut"",""rotateOutDownLeft"",""rotateOutDownRight"",""rotateOutUpLeft"",""rotateOutUpRight"",""rotateDown"",""rotateUp"",""rotateLeft"",""rotateRight"",""swashOut"",""tinRightOut"",""tinLeftOut"",""tinUpOut"",""tinDownOut"",""vanishOut"",""bombRightOut"",""bombLeftOut"",""bounceOut"",""bounceOutDown"",""bounceOutUp"",""bounceOutLeft"",""bounceOutRight"",""fadeOut"",""fadeOutUp"",""fadeOutDown"",""fadeOutLeft"",""fadeOutRight"",""fadeOutUpBig"",""fadeOutDownBig"",""fadeOutLeftBig"",""fadeOutRightBig"",""flipOutX"",""flipOutY"",""foolishOut"",""hinge"",""holeOut"",""lightSpeedOut"",""puffOut"",""rollOut"",""rotateOut"",""rotateOutDownLeft"",""rotateOutDownRight"",""rotateOutUpLeft"",""rotateOutUpRight"",""rotateDown"",""rotateUp"",""rotateLeft"",""rotateRight"",""swashOut"",""tinRightOut"",""tinLeftOut"",""tinUpOut"",""tinDownOut"",""vanishOut""],""md_slider_options_1"":{""fullwidth"":false,""transitionsSpeed"":800,""width"":""750"",""height"":""300"",""enableDrag"":true,""responsive"":true,""pauseOnHover"":true,""loop"":true,""showLoading"":true,""loadingPosition"":""bottom"",""showArrow"":true,""showBullet"":true,""posBullet"":""3"",""showThumb"":false,""posThumb"":""1"",""slideShowDelay"":""50000"",""slideShow"":true,""styleBorder"":""0"",""styleShadow"":""0"",""videoBox"":false},""responsiveSlideshow"":{""announcements-block"":{""mode"":""horizontal"",""speed"":""500"",""auto"":true,""pause"":""4000"",""infiniteLoop"":true,""slideMargin"":20,""startSlide"":""0"",""randomStart"":false,""pager"":true,""controls"":true,""minSlides"":""1"",""maxSlides"":""1"",""moveSlides"":""0"",""slideWidth"":"""",""prevText"":""\u003Ci class=\u0022fa fa-angle-left\u0022\u003E\u003C\/i\u003E"",""nextText"":""\u003Ci class=\u0022fa fa-angle-right\u0022\u003E\u003C\/i\u003E""}}});
//--><!]]>





Skip to main content















Alumni
Webmail
Jobs
Tenders
RTI
Placements



Search 
 













 








Home
InstituteHistory
Vision & Mission
Campus
Location
News and Events
Tenders & Quotations
Balance Sheets
Rules, Guidelines & Forms
Faculty Affairs
IQAC Reports

AdministrationBoard Of Governors
Chairman, Board of Governors
Director
Senate Members
Building & Works Committee
Finance Committee
Grievance Redressal Committee
Institute Functionaries
Minutes of Meetings

ProgrammesUndergraduate
Postgraduate
Doctorate
Academic Support for Students
Accreditation
E-Academic Portal
Scholarships

Admissions
Academic UnitsDepartments
Centres

ResearchOverview
Research Groups
Sponsored Research
In-House Projects
Consultancy
Courses and Conferences
Young Research Fellows Programme
Norms and Forms
Contacts

Campus LifeStudents
Facilities
Online Fee Payment












Punjab Engineering College (Deemed to be University), Chandigarh








Role of Geospatial technology in Smart City initiatives of GoI









First Regional Mentoring Session On PoCs









Prize Distribution Ceremony for Ignite 2019









Annual Honours Ceremony











Dr. Dheeraj Sanghi joins as PEC's Director







49th Annual Convocation

The 49th Annual Convocation is scheduled to be held on 12th October 2019



Recognition

 Nominations / Self Nominations are invited for the Distinguished Alumnus Award & Young Alumnus Award - 2019. Last date for receiving nominations / self nominations is 30th September, 2019.




Top Stories






Role of Geospatial Technology
Workshop on the topic “Role of Geospatial technology in smart city initiatives” was organised by Kalpana Chawla Chair. Sh. Ajoy Sinha highlighted the importance of GIS/GPS in making of Smart Cities.




Mentoring Session On PoCs
Institution’s Innovation Council in collaboration with Entrepreneurship and Incubation Cell organized a Regional Mentoring Session on Proof of Concept (PoCs). The session was inaugurated by Dr. Dheeraj Sanghi, Director PEC




Open House 2019
CDGC in association with American Express and PECOSA raised the curtains for the Open House.  It is a programme that aims to exhibit the research work, innovative projects, and advanced facilities and laboratories at PEC.








Explore



AdmissionsGeneral InformationB.Tech. AdmissionsM.Tech. AdmissionsPh.D Admissions 

AlumniAlumni PortalGiving BackConnectAlumni Registration 

Central LibraryCentral LibrarySectionsMembership FacilitiesMultimedia Resource CentreResourcesInternal Services 



TEQIP IIITEQIP-IIIKey ActivitiesHappeningsDownloadsMedia CoverageTEQIP II Archive 

PlacementsAbout the CentreDirector's MessageHead's MessageWhy @ PEC?Past RecruitersContact Us 

NoticesTendersE-NoticesJobs 


<!--//--><![CDATA[// ><!--

	(function() {
		[].slice.call( document.querySelectorAll( 'select.cs-select' ) ).forEach( function(el) {	
		new SelectFx(el);
			} );
		})();

//--><!]]>




National Institutional Ranking Framework (NIRF)

 Data Submitted for Participation in National Institutional Ranking Framework (NIRF) India Rankings 2019






Announcements





 PECFEST 2019 is scheduled from 8th to 10th November, 2019
  

 Short Term Course on Manufacturing 4.0 is being organized under TEQIP-III from October 28 – November 1, 2019
  

 One Day EFx Event is being organized by ASME on 5th October, 2019
  

 Student Solar Ambassador Workshop on 2nd October, 2019
  

 The 49th Annual Convocation is scheduled to be held on 12th  October, 2019
  
 









Important Links

 Online Registration for 49th Annual Convocation
 CAS 2018 Notice
 PBAS Performa as per UGC 2018
 Counting of past service for CAS-2018
 Rolling Advertisement for the Temporary Engagement of Faculty Positions at the level of Assistant Professor on contract for three years.
 Description, Purpose and Guidelines of the Voyager Program




Headlines








Expert Lecture by Sh. Rahul Jain, Managing Director, Matrix Geo Solutions Pvt Ltd, New Delhi




National Sports Day 2019




3 Day Workshop on CNC Machining and Advanced Programming




Role of Geospatial technology in Smart City initiatives of GoI




First Regional Mentoring Session On PoCs 




Six Weeks Workshop on Web Development & Introduction to Programming the Internet of Things (IOT)




Expert Lecture on IoT and Telemedicine by Dr. Sanjay Sood, Associate Director, C-DAC, Mohali 




 


    All Events  





Connect


















Recent Research Activities




CNC Machining and Advanced ProgrammingWorkshop

The Production and Industrial Engineering Department, Punjab Engineering College (Deemed to be University), organised a workshop on CNC Machining and Advanced Programming funded by TEQIP-III. The workshop included lectures as well as hands on practice on various CAD/CAM models using solid work as a designing, drafting, modelling, simulation, prediction for controlling and programming tool path. 





Web Development & Programming the IoTWorkshop

The Computer Centre, Punjab Engineering College (Deemed to be University), Chandigarh in association with Chandigarh Sub Section of IEEE is organized a Six Weeks Workshop on Web Development & Introduction to Programming the Internet of Things (IoT). The workshop comprised of theoretical and practical sessions on daily basis. Expert Lectures were also conducted during the workshop. 





Space Flight: Challenges & OpportunitiesNational Seminar

A National Seminar on ‘Space Flight: Challenges and Opportunities’ was held at the Punjab Engineering College (Deemed to be University), Chandigarh. Notably, the seminar was conducted to commemorate the 16th death anniversary of Dr. Kalpana Chawla, the star alumni of Aerospace Engineering Department of PEC, who disappeared in the sky during Columbia Disaster on 1st February 2003.














Research

Overview
Research Groups 
Sponsored Research
Consultancy
Collaborations
In-House Projects






Academics

Time Tables
Examination
Academic Calendar
Undergraduate Programme
Postgraduate Programme
PhD Programme






Facilities

Library
Computer Centre
Sports
Hostels
Medical Facility
Workshops






Information

E-Notices
Multimedia
Brochure & Prospectus
CRIKC
Sexual Harassment Complaints
Website Credits












Copyright © 2019 Punjab Engineering College (Deemed to be University), Sector 12, Chandigarh, 160012






Web Editor
 Anti-Ragging
Privacy Statement
Report Copyright Infringement











","['https://pec.ac.in#main-content', 'http://alumni.pec.ac.in/', 'https://mail.pec.ac.in', 'https://pec.ac.in/jobs', 'https://pec.ac.in/tenders', 'https://pec.ac.in/node/549', 'http://pec.ac.in/tnp/about-cell', 'https://pec.ac.in/', 'https://pec.ac.in#', 'https://pec.ac.in/', 'https://pec.ac.in/institute', 'https://pec.ac.in/history', 'https://pec.ac.in/vision', 'https://pec.ac.in/campus', 'https://pec.ac.in/location', 'https://pec.ac.in/all_events', 'https://pec.ac.in/tenders', 'https://pec.ac.in/balance-sheets', 'http://pec.ac.in/rules-guidelines-forms', 'https://pec.ac.in/faculty-affairs', 'https://pec.ac.in/institute/iqac-reports', 'https://pec.ac.in/administration', 'https://pec.ac.in/board-of-governors', 'https://pec.ac.in/chairman-bog', 'https://pec.ac.in/director', 'https://pec.ac.in/senate-members', 'https://pec.ac.in/building-works-committee', 'https://pec.ac.in/finance-committee', 'https://pec.ac.in/grievance-redressal-committee', 'https://pec.ac.in/institute-functionaries', 'https://pec.ac.in/minutes-meetings', 'https://pec.ac.in/programmes', 'https://pec.ac.in/programmes/ug/structure', 'https://pec.ac.in/programmes/pg/structure', 'https://pec.ac.in/programmes/phd', 'https://pec.ac.in/programmes/student-support', 'https://pec.ac.in/programmes/accreditation', 'https://pec.ac.in/programmes/scholarships', 'https://pec.ac.in/admissions', 'https://pec.ac.in/academic-units', 'https://pec.ac.in/departments', 'https://pec.ac.in/centres', 'https://pec.ac.in/research/overview', 'https://pec.ac.in/research/overview', 'https://pec.ac.in/research-groups', 'https://pec.ac.in/sponsored-research', 'https://pec.ac.in/house-projects', 'https://pec.ac.in/consultancy', 'https://pec.ac.in/courses-and-conferences', 'https://pec.ac.in/yrf/about-programme', 'https://pec.ac.in/norms-and-forms', 'https://pec.ac.in/contacts-0', 'https://pec.ac.in/campus-life', 'https://pec.ac.in/current-students', 'https://pec.ac.in/facilities', 'https://pec.ac.in/events/role-geospatial-technology-smart-city-initiatives-goi', 'https://pec.ac.in/events/first-regional-mentoring-session-pocs', 'https://pec.ac.in/events/prize-distribution-ceremony-ignite-2019', 'https://pec.ac.in/events/pec-holds-annual-honours-ceremony-celebrate-its-achievers', 'https://pec.ac.in/events/dr-dheeraj-sanghi-joins-pecs-director', 'https://pec.ac.in/events/49th-annual-convocation', 'https://pec.ac.in/institute/distinguished-alumnus-award-2019', 'https://pec.ac.in/events/role-geospatial-technology-smart-city-initiatives-goi', 'https://pec.ac.in/events/role-geospatial-technology-smart-city-initiatives-goi', 'https://pec.ac.in/events/first-regional-mentoring-session-pocs', 'https://pec.ac.in/events/first-regional-mentoring-session-pocs', 'https://pec.ac.in/events/pec-students-display-innovative-projects-open-house-2019', 'https://pec.ac.in/events/pec-students-display-innovative-projects-open-house-2019', 'http://pec.ac.in/nirf-data-19', 'https://pec.ac.in/events/pecfest-2019', 'https://pec.ac.in/sites/default/files/uploads/events/stc_brochure_9-9-19.pdf', 'https://pec.ac.in/events/one-day-efx-event-being-organized-asme', 'https://pec.ac.in/sites/default/files/uploads/events/solar_workshop_flyer.pdf', 'https://pec.ac.in/events/49th-annual-convocation', 'https://pec.ac.in/events/49th-annual-convocation', 'https://pec.ac.in/sites/default/files/uploads/cas_2018_notice.pdf', 'https://pec.ac.in/sites/default/files/uploads/pbas_performa_2018.doc', 'https://pec.ac.in/sites/default/files/uploads/cas_2018_notice_past_service.pdf', 'https://pec.ac.in/jobs/job-19-7-18/details', 'https://pec.ac.in/events/voyager-program-details', 'https://pec.ac.in/events/expert-lecture-sh-rahul-jain-managing-director-matrix-geo-solutions-pvt-ltd-new-delhi', 'https://pec.ac.in/events/national-sports-day-2019', 'https://pec.ac.in/events/3-day-workshop-cnc-machining-and-advanced-programming', 'https://pec.ac.in/events/role-geospatial-technology-smart-city-initiatives-goi', 'https://pec.ac.in/events/first-regional-mentoring-session-pocs', 'https://pec.ac.in/events/six-weeks-workshop-web-development-introduction-programming-internet-things-iot', 'https://pec.ac.in/events/expert-lecture-iot-and-telemedicine-dr-sanjay-sood-associate-director-c-dac-mohali', 'https://pec.ac.in/all_events', 'https://pec.ac.in/videos', 'https://pec.ac.in/events/3-day-workshop-cnc-machining-and-advanced-programming', 'https://pec.ac.in/events/six-weeks-workshop-web-development-introduction-programming-internet-things-iot', 'https://pec.ac.in/events/kalpana-chawla-memorial-lecture-national-seminar', 'https://pec.ac.in/research/overview', 'https://pec.ac.in/research-groups', 'https://pec.ac.in/sponsored-research', 'https://pec.ac.in/consultancy', 'https://pec.ac.in/coe/collaborations', 'https://pec.ac.in/house-projects', 'https://pec.ac.in/current-students/time-tables', 'https://pec.ac.in/current-students/examination', 'https://pec.ac.in/academics/calendar', 'https://pec.ac.in/programmes/ug/structure', 'https://pec.ac.in/programmes/pg/structure', 'https://pec.ac.in/programmes/phd', 'https://pec.ac.in/library', 'https://pec.ac.in/computer-centre', 'https://pec.ac.in/Sports', 'https://pec.ac.in/hostels', 'https://pec.ac.in/medical-facilities', 'https://pec.ac.in/workshops', 'https://pec.ac.in/multimedia', 'https://pec.ac.in/prospectus', 'https://pec.ac.in/institute/sexual-harassment-complaints-committee', 'https://pec.ac.in/credits', 'https://pec.ac.in/web_editor', 'https://pec.ac.in/anti-ragging', 'https://pec.ac.in/privacy-policy', 'https://pec.ac.in/reporting-copyright-infringement']"
